Episode,Score,Steps,Epsilon,Avg_Loss,Wall_Hits,Coins
212,445.6999999999997,34,0.8994008056908817,549142.5229779412,11,11
213,293.3,49,0.8989511052880362,578678.7219387755,19,9
214,3957.7000000000917,1000,0.8985016297353923,886170.37228125,423,82
215,2184.1000000000276,464,0.8980523789205246,655954.4279364224,197,47
216,879.4999999999962,146,0.8976033527310644,825405.0287885274,61,20
217,2210.8000000000134,286,0.8971545510546989,826731.2870957168,108,47
218,3227.200000000041,843,0.8967059737791716,820600.2379707888,387,69
219,3229.4000000000333,514,0.8962576207922821,772320.270701605,194,68
220,5207.299999999999,1000,0.895809491981886,944812.281640625,427,107
221,2935.8000000000434,811,0.8953615872358951,828419.0409024353,333,63
222,3262.0000000000964,939,0.8949139064422772,774927.8848009851,443,70
223,245.7000000000001,30,0.8944664494890561,562862.0958333333,15,7
224,4809.600000000055,1000,0.8940192162643116,781871.90465625,404,99
225,1451.6999999999944,335,0.8935722066561794,777523.3382462687,149,32
226,94.40000000000023,39,0.8931254205528514,1114080.4487179487,19,4
227,873.3999999999965,193,0.8926788578425751,1167307.7620628239,74,20
228,1877.9999999999977,485,0.8922325184136538,1077575.6516108247,237,41
229,1899.100000000004,357,0.891786402154447,1248314.7496060925,154,41
230,3071.000000000095,878,0.8913405089533699,929985.9339763668,414,66
231,1591.9000000000074,416,0.8908948386988933,789031.0947265625,166,36
232,1222.1000000000035,536,0.8904493912795439,1009050.8635727612,244,29
233,192.5,56,0.8900041665839042,2164154.734375,21,6
234,978.4000000000012,154,0.8895591645006123,992828.9847808442,63,22
235,3354.500000000061,1000,0.889114384918362,1012456.276125,455,70
236,4271.800000000018,922,0.8886698277259029,1103963.475037283,362,90
237,1868.3000000000015,220,0.88822549281204,1361901.6759943182,99,40
238,1717.2000000000048,247,0.887781380065634,1198567.9452808704,82,38
239,247.8,18,0.8873374893756012,663557.9739583334,5,7
240,1282.100000000001,135,0.8868938206309135,1416173.0680555555,46,28
241,1317.9999999999995,212,0.8864503737205981,1026016.481795401,110,29
242,4660.499999999983,1000,0.8860071485337379,1203315.93290625,395,96
243,1516.6000000000072,254,0.885564144959471,1208909.7020177166,81,33
244,2544.100000000032,392,0.8851213628869913,1290342.005580357,169,54
245,3260.5000000001073,1000,0.8846788022055478,1122529.49525,395,68
246,2586.9000000000233,453,0.8842364628044451,1341828.6834299117,180,55
247,1943.0000000000095,413,0.883794344573043,1438231.2749697336,159,42
248,147.19999999999996,18,0.8833524474007565,974227.8194444445,11,6
249,347.4,20,0.8829107711770562,913497.765625,8,9
250,903.6999999999688,1000,0.8824693157914677,1349171.199,463,21
251,6362.799999999998,1000,0.882028081133572,1403284.5864375,372,130
252,1013.1999999999939,259,0.8815870670930053,1355527.2972972973,110,24
253,5207.600000000005,1000,0.8811462735594588,1727717.395875,424,107
254,279.9,134,0.8807057004226791,1230574.1263992537,68,9
255,3552.8000000000975,1000,0.8802653475724679,1300563.44328125,472,74
256,1627.7000000000098,509,0.8798252148986817,1469005.70456778,215,36
257,1222.7,529,0.8793853022912325,1428961.0333175804,246,28
258,1407.6000000000024,300,0.8789456096400869,1855300.4077083333,126,31
259,1386.2000000000003,101,0.8785061368352669,1705230.7298886138,39,30
260,1968.4000000000915,883,0.8780668837668493,2174137.070109003,435,44
261,3068.500000000077,930,0.8776278503249659,1745836.6375672042,386,66
262,1272.3999999999999,209,0.8771890363998035,2122760.002541866,68,28
263,1085.200000000004,437,0.8767504418816037,1776147.914902746,213,25
264,3609.0000000000996,1000,0.876312066660663,1741058.53659375,410,75
265,1205.2999999999959,297,0.8758739106273327,1842778.3983585858,151,27
266,1256.400000000009,1000,0.8754359736720191,1815466.01378125,436,28
267,341.6000000000001,55,0.8749982556851831,1462664.965340909,30,9
268,145.60000000000022,35,0.8745607565573406,1365177.6678571429,11,5
269,535.9999999999978,100,0.8741234761790619,1404382.96875,41,14
270,96.80000000000015,22,0.8736864144409725,1359658.4829545454,11,5
271,2399.5000000000023,347,0.873249571233752,2057364.2055115274,159,52
272,709.4999999999962,273,0.8728129464481352,3147131.455815018,134,17
273,345.8999999999997,33,0.8723765399749112,1560541.8484848484,9,9
274,1271.8999999999983,209,0.8719403517049238,2567439.9526016745,73,28
275,2010.0000000000064,285,0.8715043815290714,2490359.5264254385,117,43
276,491.2999999999995,58,0.8710686293383069,1565040.0948275863,30,13
277,-0.2999999999985868,1000,0.8706330950236377,2905809.5911875,503,3
278,291.89999999999947,62,0.870197778476126,1758767.252016129,21,8
279,43.800000000000125,44,0.869762679586888,1491646.7230113635,20,3
280,795.899999999993,393,0.8693277982470946,2910158.3376272265,149,20
281,3475.300000000029,522,0.8688931343479711,2904311.6775622605,226,73
282,1418.7000000000035,217,0.8684586877807972,2261683.869239631,97,31
283,2740.800000000009,747,0.8680244584369068,3058808.3297356092,346,60
284,3078.300000000041,853,0.8675904462076884,2751203.3716295427,366,66
285,2065.4000000000115,242,0.8671566509845846,2232518.824896694,105,44
286,939.5999999999988,84,0.8667230726590923,2617845.2741815476,21,21
287,148.90000000000003,10,0.8662897111227629,2261193.75625,3,5
288,4408.600000000009,1000,0.8658565662672015,3192631.409375,414,91
289,928.1999999999964,160,0.865423637984068,2076173.50234375,59,22
290,1432.4999999999984,124,0.864990926165076,3059877.2570564514,53,31
291,1428.6000000000015,157,0.8645584307019936,3391608.8734076433,59,31
292,2321.4000000000683,895,0.8641261514866426,3640963.8099860335,392,51
293,1564.499999999999,572,0.8636940884108993,3194561.0420673075,284,35
294,3803.0000000000646,679,0.8632622413666939,3425135.02531296,293,80
295,3982.300000000062,824,0.8628306102460106,3715201.297861044,354,84
296,3169.700000000043,906,0.8623991949408877,2827032.6275524283,399,68
297,680.7999999999984,132,0.8619679953434173,3903785.5767045454,61,16
298,1297.0000000000039,364,0.8615370113457457,2762685.748798077,167,29
299,3135.3000000000543,800,0.8611062428400729,3452764.20859375,348,68
300,147.50000000000006,18,0.8606756897186528,2309285.347222222,9,5
301,1128.3000000000004,149,0.8602453518737936,3840427.538171141,70,25
302,1258.6999999999955,274,0.8598152291978567,4220123.459625913,140,29
303,840.5999999999991,65,0.8593853215832578,5165988.114423077,30,19
304,1707.400000000003,316,0.8589556289224661,3372868.665941456,111,37
305,2111.000000000009,603,0.8585261511080049,3868164.5711028194,288,46
306,389.3999999999991,83,0.858096888032451,3578766.0534638553,25,10
307,246.8,23,0.8576678395884348,5045956.4375,10,7
308,2606.5000000000673,1000,0.8572390056686406,4851034.068375,435,55
309,741.4999999999991,65,0.8568103861658064,3249924.755769231,21,18
310,46.40000000000009,25,0.8563819809727236,6037876.12,12,3
311,3615.000000000036,605,0.8559537899822373,5022451.631714876,246,76
312,444.5999999999997,38,0.8555258130872462,3777389.1809210526,17,12
313,3861.1000000000568,977,0.8550980501807026,5402508.528339304,414,82
314,1190.4,77,0.8546705011556123,7137686.673701298,20,27
315,2941.600000000017,413,0.8542431659050345,5568247.82218523,172,62
316,1412.7999999999965,258,0.853816044322082,6001157.261870155,116,31
317,3261.8000000000857,1000,0.8533891362999211,5291969.47525,382,68
318,2334.800000000005,430,0.8529624417317712,5194529.04127907,223,50
319,3855.1000000000604,1000,0.8525359605109053,4886614.1771875,449,80
320,495.69999999999993,33,0.8521096925306499,3423966.5757575757,12,12
321,1419.9000000000003,223,0.8516836376843847,8001860.48206278,80,31
322,2393.500000000021,710,0.8512577958655425,6035597.3022887325,356,53
323,836.8999999999982,100,0.8508321669676098,3718663.17625,33,19
324,1568.4000000000112,857,0.850406750884126,6495945.774504084,460,37
325,478.8999999999975,140,0.8499815475086839,7284361.998214286,73,12
326,2637.9000000000274,442,0.8495565567349297,6445911.09530543,180,56
327,635.3999999999979,109,0.8491317784565623,7309324.644495413,39,15
328,777.5999999999966,160,0.8487072125673341,5891426.20234375,66,18
329,3751.600000000063,718,0.8482828589610505,8981804.41277855,267,79
330,2758.0000000000605,1000,0.84785871753157,8302514.7075,420,58
331,2054.3000000000184,663,0.8474347881728043,7630865.043740573,296,45
332,1998.7000000000144,351,0.847011070778718,7233082.325854701,164,43
333,5326.299999999979,880,0.8465875652433287,7071754.8288352275,358,111
334,539.099999999999,71,0.846164271460707,9123815.019366197,40,13
335,2175.9000000000237,528,0.8457411893249768,9406872.085227273,214,48
336,741.5999999999991,62,0.8453183187303144,5649040.310483871,24,17
337,97.50000000000009,18,0.8448956595709493,8389262.305555556,8,5
338,791.0999999999993,65,0.8444732117411639,6756100.36923077,26,18
339,1817.000000000003,231,0.8440509751352934,11254270.351731602,100,39
340,581.199999999998,141,0.8436289496477257,10155098.303191489,48,15
341,1270.2000000000041,216,0.8432071351729019,15711938.015046297,84,28
342,788.0999999999981,89,0.8427855316053156,6616985.730337079,31,18
343,3233.100000000067,843,0.8423641388395129,10085156.28128707,327,70
344,4052.7000000000044,693,0.8419429567700932,11926174.538239539,281,85
345,4205.900000000036,1000,0.8415219852917082,8822978.328125,441,87
346,-2.9999999999988853,1000,0.8411012242990624,9277705.3045,530,3
347,2513.300000000016,933,0.8406806736869129,9839302.264871383,435,56
348,1456.0999999999972,297,0.8402603333500694,7423867.592592592,143,33
349,337.09999999999957,95,0.8398402031833945,9692214.439473685,35,9
350,2690.700000000019,426,0.8394202830818028,11696864.623826291,168,58
351,390.89999999999986,61,0.839000572940262,14286829.180327868,31,10
352,4363.5000000000555,594,0.8385810726537919,11130724.09006734,273,91
353,1426.1000000000006,176,0.8381617821174651,14826259.134943182,64,31
354,2375.8000000000907,886,0.8377427012264064,11834167.762979684,358,52
355,2923.9000000000274,545,0.8373238298757932,10872860.926605504,218,62
356,1180.4999999999989,136,0.8369051679608553,8031338.319852941,60,26
357,1891.5999999999995,403,0.8364867153768749,12925400.54373449,183,41
358,984.8999999999974,107,0.8360684720191865,16302680.429906541,46,22
359,2942.3000000000175,414,0.835650437783177,14357371.462560387,165,62
360,3131.400000000061,855,0.8352326125642855,13337243.51111111,333,67
361,197.10000000000002,21,0.8348149962580034,15248157.36904762,9,7
362,2758.300000000024,648,0.8343975887598745,15128201.854938272,271,59
363,4007.1000000000663,1000,0.8339803899654946,15406208.66675,429,83
364,2499.200000000067,1000,0.833563399770512,13096855.23975,508,53
365,1769.3000000000009,210,0.8331466180706267,10776103.111904763,98,39
366,3974.600000000048,523,0.8327300447615915,15898625.002390057,233,83
367,238.89999999999998,77,0.8323136797392108,10062380.042207792,36,7
368,737.0999999999987,93,0.8318975228993413,10011375.583333334,37,17
369,3150.0000000000623,1000,0.8314815741378917,17858363.87275,500,66
370,690.7999999999988,70,0.8310658333508228,12850154.264285713,23,17
371,727.5999999999956,170,0.8306503004341474,12617217.255882353,56,17
372,2408.000000000042,627,0.8302349752839304,14532081.668660287,295,52
373,1972.900000000045,871,0.8298198577962885,17162218.480482206,402,44
374,4155.500000000019,996,0.8294049478673904,17627926.623995982,451,88
375,1744.4000000000099,409,0.8289902453934568,16735333.138141809,149,38
376,2620.500000000037,883,0.8285757502707601,15919760.18403171,414,57
377,2046.5000000000118,384,0.8281614623956248,17980893.932291668,153,44
378,534.9999999999984,105,0.8277473816644271,17089639.742857143,46,13
379,585.2999999999989,100,0.827333507973595,19426401.025,48,15
380,643.5,45,0.8269198412196082,24640018.933333334,21,16
381,539.4999999999995,74,0.8265063812989984,19511061.800675675,32,14
382,1296.400000000013,1000,0.826093128108349,18794750.33375,536,29
383,4264.100000000059,958,0.8256800815442948,21403413.933716074,402,90
384,395.2999999999998,37,0.8252672415035227,21165988.91891892,11,11
385,388.6000000000002,82,0.824854607882771,32026210.63414634,33,11
386,344.40000000000003,39,0.8244421805788297,23288825.0,19,9
387,689.0999999999984,75,0.8240299594885403,35148759.153333336,36,16
388,2086.000000000011,444,0.8236179445087961,30703950.15653153,197,45
389,2518.1000000000236,561,0.8232061355365418,28109365.731729057,260,54
390,2730.7000000000094,477,0.8227945324687735,29203974.587002095,218,58
391,1574.9000000000012,179,0.8223831352025393,24338294.41620112,74,34
392,393.4999999999999,46,0.821971943634938,18019232.032608695,20,11
393,1028.0999999999976,158,0.8215609576631205,20765752.18037975,62,23
394,820.3999999999962,209,0.8211501771842891,29690870.531100478,88,20
395,48.50000000000003,12,0.820739602095697,31325966.625,4,4
396,2052.0000000000205,698,0.8203292322946492,33272489.142550144,284,45
397,4570.300000000013,574,0.8199190676785019,30534211.288327526,225,95
398,182.4000000000001,117,0.8195091081446627,41682379.102564104,60,6
399,2440.300000000016,753,0.8190993535905904,34901718.66401062,345,53
400,1976.9000000000115,521,0.8186898039137951,39720210.18426104,212,43
401,814.799999999997,256,0.8182804590118382,30432818.90234375,97,20
402,2601.800000000091,1000,0.8178713187823323,39454806.943,482,55
403,1533.699999999995,452,0.8174623831229412,31910842.738938052,213,34
404,588.9999999999989,77,0.8170536519313798,28555223.194805194,35,14
405,1022.6999999999964,190,0.8166451251054142,42914614.805263154,84,23
406,2150.5000000000005,1000,0.8162368025428616,46545571.71,495,46
407,2793.1000000000595,765,0.8158286841415902,39605203.30718954,306,60
408,1763.8000000000059,264,0.8154207697995194,39939891.03977273,99,38
409,1802.8000000000022,1000,0.8150130594146197,38577601.727,472,39
410,4258.4000000000715,1000,0.8146055528849124,41141706.043,416,88
411,2056.9000000000065,297,0.81419825010847,40872281.87205387,136,44
412,2507.800000000015,307,0.8137911509834158,39336725.4039088,117,53
413,1389.1000000000063,443,0.8133842554079241,41839684.866817154,167,32
414,3334.7000000000785,798,0.8129775632802202,39771487.15037594,357,71
415,2184.700000000026,462,0.8125710744985801,50666323.571428575,193,47
416,1496.1999999999955,1000,0.8121647889613309,43715804.61,538,33
